dataset,rel_type,rel_num,augmentation,subj_position,subject,template,to_send,num_tokens_sub,unrelated_origin,corr_answer,repetition,num_tokens_obj
LAMA_Trex,Hu_original,P449,original,,Atom Ant,[X] was originally aired on [Y] .,Atom Ant was originally aired on ,,,NBC,,
LAMA_Trex,Hu_original,P449,original,,The Black Donnellys,[X] was originally aired on [Y] .,The Black Donnellys was originally aired on ,,,NBC,,
LAMA_Trex,Hu_original,P449,original,,A.U.S.A.,[X] was originally aired on [Y] .,A.U.S.A. was originally aired on ,,,NBC,,
LAMA_Trex,Hu_original,P449,original,,The Waverly Wonders,[X] was originally aired on [Y] .,The Waverly Wonders was originally aired on ,,,NBC,,
LAMA_Trex,Hu_original,P449,original,,Dream Job,[X] was originally aired on [Y] .,Dream Job was originally aired on ,,,ESPN,,
LAMA_Trex,Hu_original,P449,original,,The Shari Lewis Show,[X] was originally aired on [Y] .,The Shari Lewis Show was originally aired on ,,,NBC,,
LAMA_Trex,Hu_original,P449,original,,The Puzzle Place,[X] was originally aired on [Y] .,The Puzzle Place was originally aired on ,,,PBS,,
LAMA_Trex,Hu_original,P449,original,,My Friend Tony,[X] was originally aired on [Y] .,My Friend Tony was originally aired on ,,,NBC,,
LAMA_Trex,Hu_original,P449,original,,The Law Firm,[X] was originally aired on [Y] .,The Law Firm was originally aired on ,,,NBC,,
LAMA_Trex,Hu_original,P449,original,,I'm Telling!,[X] was originally aired on [Y] .,I'm Telling! was originally aired on ,,,NBC,,
LAMA_Trex,Hu_original,P449,original,,CBS Evening News,[X] was originally aired on [Y] .,CBS Evening News was originally aired on ,,,CBS,,
LAMA_Trex,Hu_original,P449,original,,Breaking Bad,[X] was originally aired on [Y] .,Breaking Bad was originally aired on ,,,AMC,,
LAMA_Trex,Hu_original,P449,original,,Project Runway Australia,[X] was originally aired on [Y] .,Project Runway Australia was originally aired on ,,,Arena,,
LAMA_Trex,Hu_original,P449,original,,The Comeback,[X] was originally aired on [Y] .,The Comeback was originally aired on ,,,HBO,,
LAMA_Trex,Hu_original,P449,original,,ESPN Major League Soccer,[X] was originally aired on [Y] .,ESPN Major League Soccer was originally aired on ,,,ESPN,,
LAMA_Trex,Hu_original,P449,original,,My Living Doll,[X] was originally aired on [Y] .,My Living Doll was originally aired on ,,,CBS,,
LAMA_Trex,Hu_original,P449,original,,Action League Now!,[X] was originally aired on [Y] .,Action League Now! was originally aired on ,,,Nickelodeon,,
LAMA_Trex,Hu_original,P449,original,,Nova ScienceNow,[X] was originally aired on [Y] .,Nova ScienceNow was originally aired on ,,,PBS,,
LAMA_Trex,Hu_original,P449,original,,CNN Presents,[X] was originally aired on [Y] .,CNN Presents was originally aired on ,,,CNN,,
LAMA_Trex,Hu_original,P449,original,,The Sopranos,[X] was originally aired on [Y] .,The Sopranos was originally aired on ,,,HBO,,
LAMA_Trex,Hu_original,P449,original,,The Edsel Show,[X] was originally aired on [Y] .,The Edsel Show was originally aired on ,,,CBS,,
LAMA_Trex,Hu_original,P449,original,,I.R.S. Records Presents The Cutting Edge,[X] was originally aired on [Y] .,I.R.S. Records Presents The Cutting Edge was originally aired on ,,,MTV,,
LAMA_Trex,Hu_original,P449,original,,CBS Storybreak,[X] was originally aired on [Y] .,CBS Storybreak was originally aired on ,,,CBS,,
LAMA_Trex,Hu_original,P449,original,,Kojak,[X] was originally aired on [Y] .,Kojak was originally aired on ,,,CBS,,
LAMA_Trex,Hu_original,P449,original,,The Kwicky Koala Show,[X] was originally aired on [Y] .,The Kwicky Koala Show was originally aired on ,,,CBS,,
LAMA_Trex,Hu_original,P449,original,,Human Weapon,[X] was originally aired on [Y] .,Human Weapon was originally aired on ,,,History,,
LAMA_Trex,Hu_original,P449,original,,Zach Stone Is Gonna Be Famous,[X] was originally aired on [Y] .,Zach Stone Is Gonna Be Famous was originally aired on ,,,MTV,,
LAMA_Trex,Hu_original,P449,original,,Storybook Squares,[X] was originally aired on [Y] .,Storybook Squares was originally aired on ,,,NBC,,
LAMA_Trex,Hu_original,P449,original,,The New Mike Hammer,[X] was originally aired on [Y] .,The New Mike Hammer was originally aired on ,,,CBS,,
LAMA_Trex,Hu_original,P449,original,,"Murder, She Wrote",[X] was originally aired on [Y] .,"Murder, She Wrote was originally aired on ",,,CBS,,
LAMA_Trex,Hu_original,P449,original,,Little Britain USA,[X] was originally aired on [Y] .,Little Britain USA was originally aired on ,,,HBO,,
LAMA_Trex,Hu_original,P449,original,,Road Rules,[X] was originally aired on [Y] .,Road Rules was originally aired on ,,,MTV,,
LAMA_Trex,Hu_original,P449,original,,Boardwalk Empire,[X] was originally aired on [Y] .,Boardwalk Empire was originally aired on ,,,HBO,,
LAMA_Trex,Hu_original,P449,original,,Frontier House,[X] was originally aired on [Y] .,Frontier House was originally aired on ,,,PBS,,
LAMA_Trex,Hu_original,P449,original,,"Yes, Dear",[X] was originally aired on [Y] .,"Yes, Dear was originally aired on ",,,CBS,,
LAMA_Trex,Hu_original,P449,original,,Fireside Theater,[X] was originally aired on [Y] .,Fireside Theater was originally aired on ,,,NBC,,
LAMA_Trex,Hu_original,P449,original,,Juliet Bravo,[X] was originally aired on [Y] .,Juliet Bravo was originally aired on ,,,BBC,,
LAMA_Trex,Hu_original,P449,original,,Clear History,[X] was originally aired on [Y] .,Clear History was originally aired on ,,,HBO,,
LAMA_Trex,Hu_original,P449,original,,Password Plus and Super Password,[X] was originally aired on [Y] .,Password Plus and Super Password was originally aired on ,,,NBC,,
LAMA_Trex,Hu_original,P449,original,,Big Blue Marble,[X] was originally aired on [Y] .,Big Blue Marble was originally aired on ,,,PBS,,
LAMA_Trex,Hu_original,P449,original,,As the World Turns,[X] was originally aired on [Y] .,As the World Turns was originally aired on ,,,CBS,,
LAMA_Trex,Hu_original,P449,original,,Something Is Out There,[X] was originally aired on [Y] .,Something Is Out There was originally aired on ,,,NBC,,
LAMA_Trex,Hu_original,P449,original,,Quarterlife,[X] was originally aired on [Y] .,Quarterlife was originally aired on ,,,NBC,,
LAMA_Trex,Hu_original,P449,original,,I Dream of Jeannie,[X] was originally aired on [Y] .,I Dream of Jeannie was originally aired on ,,,NBC,,
LAMA_Trex,Hu_original,P449,original,,Kate & Allie,[X] was originally aired on [Y] .,Kate & Allie was originally aired on ,,,CBS,,
LAMA_Trex,Hu_original,P449,original,,The Many Loves of Dobie Gillis,[X] was originally aired on [Y] .,The Many Loves of Dobie Gillis was originally aired on ,,,CBS,,
LAMA_Trex,Hu_original,P449,original,,The New Andy Griffith Show,[X] was originally aired on [Y] .,The New Andy Griffith Show was originally aired on ,,,CBS,,
LAMA_Trex,Hu_original,P449,original,,The Alcoa Hour,[X] was originally aired on [Y] .,The Alcoa Hour was originally aired on ,,,NBC,,
LAMA_Trex,Hu_original,P449,original,,Father Murphy,[X] was originally aired on [Y] .,Father Murphy was originally aired on ,,,NBC,,
LAMA_Trex,Hu_original,P449,original,,60 Minutes,[X] was originally aired on [Y] .,60 Minutes was originally aired on ,,,CBS,,
LAMA_Trex,Hu_original,P449,original,,Saturday Night Live,[X] was originally aired on [Y] .,Saturday Night Live was originally aired on ,,,NBC,,
LAMA_Trex,Hu_original,P449,original,,The Ruff & Reddy Show,[X] was originally aired on [Y] .,The Ruff & Reddy Show was originally aired on ,,,NBC,,
LAMA_Trex,Hu_original,P449,original,,Miss Susan,[X] was originally aired on [Y] .,Miss Susan was originally aired on ,,,NBC,,
LAMA_Trex,Hu_original,P449,original,,From These Roots,[X] was originally aired on [Y] .,From These Roots was originally aired on ,,,NBC,,
LAMA_Trex,Hu_original,P449,original,,See It Now,[X] was originally aired on [Y] .,See It Now was originally aired on ,,,CBS,,
LAMA_Trex,Hu_original,P449,original,,Petticoat Junction,[X] was originally aired on [Y] .,Petticoat Junction was originally aired on ,,,CBS,,
LAMA_Trex,Hu_original,P449,original,,Dinky Dog,[X] was originally aired on [Y] .,Dinky Dog was originally aired on ,,,CBS,,
LAMA_Trex,Hu_original,P449,original,,SNICK,[X] was originally aired on [Y] .,SNICK was originally aired on ,,,Nickelodeon,,
LAMA_Trex,Hu_original,P449,original,,The Man from U.N.C.L.E.,[X] was originally aired on [Y] .,The Man from U.N.C.L.E. was originally aired on ,,,NBC,,
LAMA_Trex,Hu_original,P449,original,,Together We Stand,[X] was originally aired on [Y] .,Together We Stand was originally aired on ,,,CBS,,
LAMA_Trex,Hu_original,P449,original,,Max & Shred,[X] was originally aired on [Y] .,Max & Shred was originally aired on ,,,Nickelodeon,,
LAMA_Trex,Hu_original,P449,original,,NYC 22,[X] was originally aired on [Y] .,NYC 22 was originally aired on ,,,CBS,,
LAMA_Trex,Hu_original,P449,original,,Gullah Gullah Island,[X] was originally aired on [Y] .,Gullah Gullah Island was originally aired on ,,,Nickelodeon,,
LAMA_Trex,Hu_original,P449,original,,Got Talent,[X] was originally aired on [Y] .,Got Talent was originally aired on ,,,NBC,,
LAMA_Trex,Hu_original,P449,original,,My Two Dads,[X] was originally aired on [Y] .,My Two Dads was originally aired on ,,,NBC,,
LAMA_Trex,Hu_original,P449,original,,The Andy Williams Show,[X] was originally aired on [Y] .,The Andy Williams Show was originally aired on ,,,NBC,,
LAMA_Trex,Hu_original,P449,original,,American Pickers,[X] was originally aired on [Y] .,American Pickers was originally aired on ,,,History,,
LAMA_Trex,Hu_original,P449,original,,Springwatch,[X] was originally aired on [Y] .,Springwatch was originally aired on ,,,BBC,,
LAMA_Trex,Hu_original,P449,original,,Ballers,[X] was originally aired on [Y] .,Ballers was originally aired on ,,,HBO,,
LAMA_Trex,Hu_original,P449,original,,"John King, USA",[X] was originally aired on [Y] .,"John King, USA was originally aired on ",,,CNN,,
LAMA_Trex,Hu_original,P449,original,,Thursday Night Showcase,[X] was originally aired on [Y] .,Thursday Night Showcase was originally aired on ,,,ESPN,,
LAMA_Trex,Hu_original,P449,original,,The Doris Day Show,[X] was originally aired on [Y] .,The Doris Day Show was originally aired on ,,,CBS,,
LAMA_Trex,Hu_original,P449,original,,Growing Up Fisher,[X] was originally aired on [Y] .,Growing Up Fisher was originally aired on ,,,NBC,,
LAMA_Trex,Hu_original,P449,original,,Pardon the Interruption,[X] was originally aired on [Y] .,Pardon the Interruption was originally aired on ,,,ESPN,,
LAMA_Trex,Hu_original,P449,original,,Noah Knows Best,[X] was originally aired on [Y] .,Noah Knows Best was originally aired on ,,,Nickelodeon,,
LAMA_Trex,Hu_original,P449,original,,Curb Your Enthusiasm,[X] was originally aired on [Y] .,Curb Your Enthusiasm was originally aired on ,,,HBO,,
LAMA_Trex,Hu_original,P449,original,,Your Hit Parade,[X] was originally aired on [Y] .,Your Hit Parade was originally aired on ,,,NBC,,
LAMA_Trex,Hu_original,P449,original,,Westinghouse Desilu Playhouse,[X] was originally aired on [Y] .,Westinghouse Desilu Playhouse was originally aired on ,,,CBS,,
LAMA_Trex,Hu_original,P449,original,,The Brothers Grunt,[X] was originally aired on [Y] .,The Brothers Grunt was originally aired on ,,,MTV,,
LAMA_Trex,Hu_original,P449,original,,Jeopardy!,[X] was originally aired on [Y] .,Jeopardy! was originally aired on ,,,NBC,,
LAMA_Trex,Hu_original,P449,original,,Wild 'n Out,[X] was originally aired on [Y] .,Wild 'n Out was originally aired on ,,,MTV,,
LAMA_Trex,Hu_original,P449,original,,"Magnum, P.I.",[X] was originally aired on [Y] .,"Magnum, P.I. was originally aired on ",,,CBS,,
LAMA_Trex,Hu_original,P449,original,,The Yellow Rose,[X] was originally aired on [Y] .,The Yellow Rose was originally aired on ,,,NBC,,
LAMA_Trex,Hu_original,P449,original,,"Inch High, Private Eye",[X] was originally aired on [Y] .,"Inch High, Private Eye was originally aired on ",,,NBC,,
LAMA_Trex,Hu_original,P449,original,,The Lead with Jake Tapper,[X] was originally aired on [Y] .,The Lead with Jake Tapper was originally aired on ,,,CNN,,
LAMA_Trex,Hu_original,P449,original,,The Sophisticated Gents,[X] was originally aired on [Y] .,The Sophisticated Gents was originally aired on ,,,NBC,,
LAMA_Trex,Hu_original,P449,original,,NFL Matchup,[X] was originally aired on [Y] .,NFL Matchup was originally aired on ,,,ESPN,,
LAMA_Trex,Hu_original,P449,original,,One Big Happy (sitcom),[X] was originally aired on [Y] .,One Big Happy (sitcom) was originally aired on ,,,NBC,,
LAMA_Trex,Hu_original,P449,original,,Boxing After Dark,[X] was originally aired on [Y] .,Boxing After Dark was originally aired on ,,,HBO,,
LAMA_Trex,Hu_original,P449,original,,The Jeffersons,[X] was originally aired on [Y] .,The Jeffersons was originally aired on ,,,CBS,,
LAMA_Trex,Hu_original,P449,original,,Leg Work,[X] was originally aired on [Y] .,Leg Work was originally aired on ,,,CBS,,
LAMA_Trex,Hu_original,P449,original,,Underdog,[X] was originally aired on [Y] .,Underdog was originally aired on ,,,NBC,,
LAMA_Trex,Hu_original,P449,original,,CBS Playhouse,[X] was originally aired on [Y] .,CBS Playhouse was originally aired on ,,,CBS,,
LAMA_Trex,Hu_original,P449,original,,Simon & Simon,[X] was originally aired on [Y] .,Simon & Simon was originally aired on ,,,CBS,,
LAMA_Trex,Hu_original,P449,original,,The Cosby Show,[X] was originally aired on [Y] .,The Cosby Show was originally aired on ,,,NBC,,
LAMA_Trex,Hu_original,P449,original,,WIRED Science,[X] was originally aired on [Y] .,WIRED Science was originally aired on ,,,PBS,,
LAMA_Trex,Hu_original,P449,original,,Elizabeth R,[X] was originally aired on [Y] .,Elizabeth R was originally aired on ,,,BBC,,
LAMA_Trex,Hu_original,P449,original,,Criminal Minds,[X] was originally aired on [Y] .,Criminal Minds was originally aired on ,,,CBS,,
LAMA_Trex,Hu_original,P449,original,,Hello Ladies,[X] was originally aired on [Y] .,Hello Ladies was originally aired on ,,,HBO,,
LAMA_Trex,Hu_original,P449,original,,2 Broke Girls,[X] was originally aired on [Y] .,2 Broke Girls was originally aired on ,,,CBS,,
LAMA_Trex,Hu_original,P449,original,,Top Cops,[X] was originally aired on [Y] .,Top Cops was originally aired on ,,,CBS,,
LAMA_Trex,Hu_original,P449,original,,Dogg After Dark,[X] was originally aired on [Y] .,Dogg After Dark was originally aired on ,,,MTV,,
LAMA_Trex,Hu_original,P449,original,,Wallykazam!,[X] was originally aired on [Y] .,Wallykazam! was originally aired on ,,,Nickelodeon,,
LAMA_Trex,Hu_original,P449,original,,Space Academy,[X] was originally aired on [Y] .,Space Academy was originally aired on ,,,CBS,,
LAMA_Trex,Hu_original,P449,original,,Emergency!,[X] was originally aired on [Y] .,Emergency! was originally aired on ,,,NBC,,
LAMA_Trex,Hu_original,P449,original,,Project Greenlight,[X] was originally aired on [Y] .,Project Greenlight was originally aired on ,,,HBO,,
LAMA_Trex,Hu_original,P449,original,,Welcome Freshmen,[X] was originally aired on [Y] .,Welcome Freshmen was originally aired on ,,,Nickelodeon,,
LAMA_Trex,Hu_original,P449,original,,UFO Hunters,[X] was originally aired on [Y] .,UFO Hunters was originally aired on ,,,History,,
LAMA_Trex,Hu_original,P449,original,,Redigo,[X] was originally aired on [Y] .,Redigo was originally aired on ,,,NBC,,
LAMA_Trex,Hu_original,P449,original,,Cheers,[X] was originally aired on [Y] .,Cheers was originally aired on ,,,NBC,,
LAMA_Trex,Hu_original,P449,original,,Himalaya with Michael Palin,[X] was originally aired on [Y] .,Himalaya with Michael Palin was originally aired on ,,,BBC,,
LAMA_Trex,Hu_original,P449,original,,Bret Maverick,[X] was originally aired on [Y] .,Bret Maverick was originally aired on ,,,NBC,,
LAMA_Trex,Hu_original,P449,original,,Sushi Pack,[X] was originally aired on [Y] .,Sushi Pack was originally aired on ,,,CBS,,
LAMA_Trex,Hu_original,P449,original,,Sanford Arms,[X] was originally aired on [Y] .,Sanford Arms was originally aired on ,,,NBC,,
LAMA_Trex,Hu_original,P449,original,,Making the Band,[X] was originally aired on [Y] .,Making the Band was originally aired on ,,,MTV,,
LAMA_Trex,Hu_original,P449,original,,The New Show,[X] was originally aired on [Y] .,The New Show was originally aired on ,,,NBC,,
LAMA_Trex,Hu_original,P449,original,,The Aquanauts,[X] was originally aired on [Y] .,The Aquanauts was originally aired on ,,,CBS,,
LAMA_Trex,Hu_original,P449,original,,Lilyhammer,[X] was originally aired on [Y] .,Lilyhammer was originally aired on ,,,Netflix,,
LAMA_Trex,Hu_original,P449,original,,Amy Prentiss,[X] was originally aired on [Y] .,Amy Prentiss was originally aired on ,,,NBC,,
LAMA_Trex,Hu_original,P449,original,,The Judy Garland Show,[X] was originally aired on [Y] .,The Judy Garland Show was originally aired on ,,,CBS,,
LAMA_Trex,Hu_original,P449,original,,Blowin' Up,[X] was originally aired on [Y] .,Blowin' Up was originally aired on ,,,MTV,,
LAMA_Trex,Hu_original,P449,original,,Baseball Tonight,[X] was originally aired on [Y] .,Baseball Tonight was originally aired on ,,,ESPN,,
LAMA_Trex,Hu_original,P449,original,,The Roman Holidays,[X] was originally aired on [Y] .,The Roman Holidays was originally aired on ,,,NBC,,
LAMA_Trex,Hu_original,P449,original,,Dora the Explorer,[X] was originally aired on [Y] .,Dora the Explorer was originally aired on ,,,Nickelodeon,,
LAMA_Trex,Hu_original,P449,original,,The Gong Show,[X] was originally aired on [Y] .,The Gong Show was originally aired on ,,,NBC,,
LAMA_Trex,Hu_original,P449,original,,Skag,[X] was originally aired on [Y] .,Skag was originally aired on ,,,NBC,,
LAMA_Trex,Hu_original,P449,original,,The Pink Panther Show,[X] was originally aired on [Y] .,The Pink Panther Show was originally aired on ,,,NBC,,
LAMA_Trex,Hu_original,P449,original,,Finding Carter,[X] was originally aired on [Y] .,Finding Carter was originally aired on ,,,MTV,,
LAMA_Trex,Hu_original,P449,original,,American Odyssey,[X] was originally aired on [Y] .,American Odyssey was originally aired on ,,,NBC,,
LAMA_Trex,Hu_original,P449,original,,Zoey 101,[X] was originally aired on [Y] .,Zoey 101 was originally aired on ,,,Nickelodeon,,
LAMA_Trex,Hu_original,P449,original,,My Big Fat Greek Life,[X] was originally aired on [Y] .,My Big Fat Greek Life was originally aired on ,,,CBS,,
LAMA_Trex,Hu_original,P449,original,,Q,[X] was originally aired on [Y] .,Q was originally aired on ,,,BBC,,
LAMA_Trex,Hu_original,P449,original,,True Detective,[X] was originally aired on [Y] .,True Detective was originally aired on ,,,HBO,,
LAMA_Trex,Hu_original,P449,original,,The Robonic Stooges,[X] was originally aired on [Y] .,The Robonic Stooges was originally aired on ,,,CBS,,
LAMA_Trex,Hu_original,P449,original,,Modern Marvels,[X] was originally aired on [Y] .,Modern Marvels was originally aired on ,,,History,,
LAMA_Trex,Hu_original,P449,original,,Ice Road Truckers,[X] was originally aired on [Y] .,Ice Road Truckers was originally aired on ,,,History,,
LAMA_Trex,Hu_original,P449,original,,Wolf Lake,[X] was originally aired on [Y] .,Wolf Lake was originally aired on ,,,CBS,,
LAMA_Trex,Hu_original,P449,original,,The Nanny,[X] was originally aired on [Y] .,The Nanny was originally aired on ,,,CBS,,
LAMA_Trex,Hu_original,P449,original,,Frontline,[X] was originally aired on [Y] .,Frontline was originally aired on ,,,PBS,,
LAMA_Trex,Hu_original,P449,original,,The Dinah Shore Show,[X] was originally aired on [Y] .,The Dinah Shore Show was originally aired on ,,,NBC,,
LAMA_Trex,Hu_original,P449,original,,A Different World,[X] was originally aired on [Y] .,A Different World was originally aired on ,,,NBC,,
LAMA_Trex,Hu_original,P449,original,,Videomatch,[X] was originally aired on [Y] .,Videomatch was originally aired on ,,,Argentina,,
LAMA_Trex,Hu_original,P449,original,,Sam & Cat,[X] was originally aired on [Y] .,Sam & Cat was originally aired on ,,,Nickelodeon,,
LAMA_Trex,Hu_original,P449,original,,The Andy Griffith Show,[X] was originally aired on [Y] .,The Andy Griffith Show was originally aired on ,,,CBS,,
LAMA_Trex,Hu_original,P449,original,,Time Warp Trio,[X] was originally aired on [Y] .,Time Warp Trio was originally aired on ,,,NBC,,
LAMA_Trex,Hu_original,P449,original,,Winter Is Coming,[X] was originally aired on [Y] .,Winter Is Coming was originally aired on ,,,HBO,,
LAMA_Trex,Hu_original,P449,original,,CNN Heroes,[X] was originally aired on [Y] .,CNN Heroes was originally aired on ,,,CNN,,
LAMA_Trex,Hu_original,P449,original,,Las Vegas,[X] was originally aired on [Y] .,Las Vegas was originally aired on ,,,NBC,,
LAMA_Trex,Hu_original,P449,original,,Devious Maids,[X] was originally aired on [Y] .,Devious Maids was originally aired on ,,,Lifetime,,
LAMA_Trex,Hu_original,P449,original,,Hotel Malibu,[X] was originally aired on [Y] .,Hotel Malibu was originally aired on ,,,CBS,,
LAMA_Trex,Hu_original,P449,original,,The Beverly Hillbillies,[X] was originally aired on [Y] .,The Beverly Hillbillies was originally aired on ,,,CBS,,
LAMA_Trex,Hu_original,P449,original,,The Tonight Show Starring Jimmy Fallon,[X] was originally aired on [Y] .,The Tonight Show Starring Jimmy Fallon was originally aired on ,,,NBC,,
LAMA_Trex,Hu_original,P449,original,,Silk Stalkings,[X] was originally aired on [Y] .,Silk Stalkings was originally aired on ,,,CBS,,
LAMA_Trex,Hu_original,P449,original,,Unfabulous,[X] was originally aired on [Y] .,Unfabulous was originally aired on ,,,Nickelodeon,,
LAMA_Trex,Hu_original,P449,original,,Trailer Park Boys,[X] was originally aired on [Y] .,Trailer Park Boys was originally aired on ,,,Netflix,,
LAMA_Trex,Hu_original,P449,original,,Concentration,[X] was originally aired on [Y] .,Concentration was originally aired on ,,,NBC,,
LAMA_Trex,Hu_original,P449,original,,The Crazy Ones,[X] was originally aired on [Y] .,The Crazy Ones was originally aired on ,,,CBS,,
LAMA_Trex,Hu_original,P449,original,,The New Phil Silvers Show,[X] was originally aired on [Y] .,The New Phil Silvers Show was originally aired on ,,,CBS,,
LAMA_Trex,Hu_original,P449,original,,The John Larroquette Show,[X] was originally aired on [Y] .,The John Larroquette Show was originally aired on ,,,NBC,,
LAMA_Trex,Hu_original,P449,original,,The Banana Splits,[X] was originally aired on [Y] .,The Banana Splits was originally aired on ,,,NBC,,
LAMA_Trex,Hu_original,P449,original,,MTV Cribs,[X] was originally aired on [Y] .,MTV Cribs was originally aired on ,,,MTV,,
LAMA_Trex,Hu_original,P449,original,,Arliss,[X] was originally aired on [Y] .,Arliss was originally aired on ,,,HBO,,
LAMA_Trex,Hu_original,P449,original,,You Gotta See This,[X] was originally aired on [Y] .,You Gotta See This was originally aired on ,,,Nickelodeon,,
LAMA_Trex,Hu_original,P449,original,,An Early Frost,[X] was originally aired on [Y] .,An Early Frost was originally aired on ,,,NBC,,
LAMA_Trex,Hu_original,P449,original,,Columbo,[X] was originally aired on [Y] .,Columbo was originally aired on ,,,NBC,,
LAMA_Trex,Hu_original,P449,original,,The Home Court,[X] was originally aired on [Y] .,The Home Court was originally aired on ,,,NBC,,
LAMA_Trex,Hu_original,P449,original,,Circus Boy,[X] was originally aired on [Y] .,Circus Boy was originally aired on ,,,NBC,,
LAMA_Trex,Hu_original,P449,original,,Power Rangers Dino Charge,[X] was originally aired on [Y] .,Power Rangers Dino Charge was originally aired on ,,,Nickelodeon,,
LAMA_Trex,Hu_original,P449,original,,The Golden Palace,[X] was originally aired on [Y] .,The Golden Palace was originally aired on ,,,CBS,,
LAMA_Trex,Hu_original,P449,original,,Accidental Family,[X] was originally aired on [Y] .,Accidental Family was originally aired on ,,,NBC,,
LAMA_Trex,Hu_original,P449,original,,Southern Charm,[X] was originally aired on [Y] .,Southern Charm was originally aired on ,,,Bravo,,
LAMA_Trex,Hu_original,P449,original,,Queer Eye,[X] was originally aired on [Y] .,Queer Eye was originally aired on ,,,Bravo,,
LAMA_Trex,Hu_original,P449,original,,The Rerun Show,[X] was originally aired on [Y] .,The Rerun Show was originally aired on ,,,NBC,,
LAMA_Trex,Hu_original,P449,original,,Eurovision Song Contest,[X] was originally aired on [Y] .,Eurovision Song Contest was originally aired on ,,,Eurovision,,
LAMA_Trex,Hu_original,P449,original,,New York News,[X] was originally aired on [Y] .,New York News was originally aired on ,,,CBS,,
LAMA_Trex,Hu_original,P449,original,,Short Circuitz,[X] was originally aired on [Y] .,Short Circuitz was originally aired on ,,,MTV,,
LAMA_Trex,Hu_original,P449,original,,Fat Albert and the Cosby Kids,[X] was originally aired on [Y] .,Fat Albert and the Cosby Kids was originally aired on ,,,CBS,,
LAMA_Trex,Hu_original,P449,original,,Larry King Live,[X] was originally aired on [Y] .,Larry King Live was originally aired on ,,,CNN,,
LAMA_Trex,Hu_original,P449,original,,Hec Ramsey,[X] was originally aired on [Y] .,Hec Ramsey was originally aired on ,,,NBC,,
LAMA_Trex,Hu_original,P449,original,,Passions,[X] was originally aired on [Y] .,Passions was originally aired on ,,,NBC,,
LAMA_Trex,Hu_original,P449,original,,Frontier,[X] was originally aired on [Y] .,Frontier was originally aired on ,,,NBC,,
LAMA_Trex,Hu_original,P449,original,,SEC on CBS,[X] was originally aired on [Y] .,SEC on CBS was originally aired on ,,,CBS,,
LAMA_Trex,Hu_original,P449,original,,The Phil Silvers Show,[X] was originally aired on [Y] .,The Phil Silvers Show was originally aired on ,,,CBS,,
LAMA_Trex,Hu_original,P449,original,,Sanford and Son,[X] was originally aired on [Y] .,Sanford and Son was originally aired on ,,,NBC,,
LAMA_Trex,Hu_original,P449,original,,"SpongeBob SquarePants, season 6",[X] was originally aired on [Y] .,"SpongeBob SquarePants, season 6 was originally aired on ",,,Nickelodeon,,
LAMA_Trex,Hu_original,P449,original,,Ceefax,[X] was originally aired on [Y] .,Ceefax was originally aired on ,,,BBC,,
LAMA_Trex,Hu_original,P449,original,,Baa Baa Black Sheep,[X] was originally aired on [Y] .,Baa Baa Black Sheep was originally aired on ,,,NBC,,
LAMA_Trex,Hu_original,P449,original,,Then Came Bronson,[X] was originally aired on [Y] .,Then Came Bronson was originally aired on ,,,NBC,,
LAMA_Trex,Hu_original,P449,original,,Jefferson Drum,[X] was originally aired on [Y] .,Jefferson Drum was originally aired on ,,,NBC,,
LAMA_Trex,Hu_original,P449,original,,Letter to Loretta,[X] was originally aired on [Y] .,Letter to Loretta was originally aired on ,,,NBC,,
LAMA_Trex,Hu_original,P449,original,,Underdog,[X] was originally aired on [Y] .,Underdog was originally aired on ,,,CBS,,
LAMA_Trex,Hu_original,P449,original,,All Grown Up!,[X] was originally aired on [Y] .,All Grown Up! was originally aired on ,,,Nickelodeon,,
LAMA_Trex,Hu_original,P449,original,,Snorks,[X] was originally aired on [Y] .,Snorks was originally aired on ,,,NBC,,
LAMA_Trex,Hu_original,P449,original,,Hell Town,[X] was originally aired on [Y] .,Hell Town was originally aired on ,,,NBC,,
LAMA_Trex,Hu_original,P449,original,,The Contender 3,[X] was originally aired on [Y] .,The Contender 3 was originally aired on ,,,ESPN,,
LAMA_Trex,Hu_original,P449,original,,The Flintstones' New Neighbors,[X] was originally aired on [Y] .,The Flintstones' New Neighbors was originally aired on ,,,NBC,,
LAMA_Trex,Hu_original,P449,original,,Adam-12,[X] was originally aired on [Y] .,Adam-12 was originally aired on ,,,NBC,,
LAMA_Trex,Hu_original,P449,original,,Jim Rome Is Burning,[X] was originally aired on [Y] .,Jim Rome Is Burning was originally aired on ,,,ESPN,,
LAMA_Trex,Hu_original,P449,original,,The High Chaparral,[X] was originally aired on [Y] .,The High Chaparral was originally aired on ,,,NBC,,
LAMA_Trex,Hu_original,P449,original,,Miss Match,[X] was originally aired on [Y] .,Miss Match was originally aired on ,,,NBC,,
LAMA_Trex,Hu_original,P449,original,,The Chris Rock Show,[X] was originally aired on [Y] .,The Chris Rock Show was originally aired on ,,,HBO,,
LAMA_Trex,Hu_original,P449,original,,Numbers,[X] was originally aired on [Y] .,Numbers was originally aired on ,,,CBS,,
LAMA_Trex,Hu_original,P449,original,,Raw Toonage,[X] was originally aired on [Y] .,Raw Toonage was originally aired on ,,,CBS,,
